,,,,,,,,,
,,,,,,,,,
group.2,group.3,group.4,Metastudy,original study,Species,J/h,weight [mg],Temperature [°C],
Clitellata,Lumbricida,Lumbricida,this study,this study,Aporectodea caliginosa,0.081606,157.000000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Aporectodea caliginosa,0.029145,140.950000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,1.349418,2468.000000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.013926,4013.100000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,0.848122,4672.410000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,1.932320,6237.600000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,1.964379,2575.200000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.013926,6277.700000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,0.886011,1089.700000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,0.976361,1249.300000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,0.542099,707.800000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,0.393459,789.500000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,4.156090,4441.600000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,6.344886,5254.200000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,4.561207,4766.400000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,4.587437,5907.200000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,4.587437,6508.900000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,0.792746,914.800000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,2.710493,1165.200000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,2.220856,500.300000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,1.148317,323.400000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,1.244495,440.400000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,1.206607,307.300000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,1.742876,544.900000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,1.110428,443.000000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,4.284328,3807.400000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,2.663861,866.500000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,3.022346,1177.600000,25.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,6.994822,873.300000,25.0,
,,,,Page 15,,,,,
,,,,,,,,,
,,,,Dataset,,,,,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.337436,5394.400000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,1.804081,3441.100000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.270403,5537.400000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.497734,4718.100000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.276232,4300.700000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.911595,3575.100000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.507125,428.580000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.405117,544.010000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.174871,266.800000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.238990,417.950000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.215674,265.380000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,1.366905,1213.130000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,1.063796,953.690000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.054729,5245.620000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,1.693330,2652.760000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,1.827397,3101.520000,5.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,1.917747,1297.640000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,1.716646,1178.260000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,0.862695,290.440000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,1.381477,730.590000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.357838,3560.380000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,3.482838,4837.760000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.550195,3824.670000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,4.054082,6234.100000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.931996,4085.950000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,6.994822,4653.300000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,1.043394,1482.510000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,0.851037,1569.200000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.378886,406.930000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.475065,458.030000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.197540,2682.140000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.264574,6610.040000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.480247,4411.200000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,3.034004,5808.300000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.386983,4841.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,3.375002,5191.100000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,3.240934,4054.700000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.978628,2459.800000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,1.352332,940.100000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,1.352332,1168.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,2.299548,1184.100000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,1.541775,782.500000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,2.331607,1090.200000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,2.442359,1081.400000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,3.229276,2176.200000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,3.010688,1632.800000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,1.186205,364.200000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,1.142488,382.100000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.955959,344.000000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,1.011335,402.400000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,0.833550,679.800000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,1.911918,1348.500000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,0.734456,898.700000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,1.847799,1127.900000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,1.014249,377.900000,10.0,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.297280,253.910000,14.6,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.346827,235.190000,14.6,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.396373,355.430000,14.6,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.204016,65.180000,14.6,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,1.177462,624.490000,14.6,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,0.588731,232.670000,14.6,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,2.153822,2644.100000,14.6,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,3.170986,835.430000,24.8,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,2.663861,1675.720000,24.8,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,2.133421,1442.860000,24.8,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,1.291128,334.030000,24.8,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,4.572865,4995.300000,24.8,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.090350,42.200000,14.6,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.206930,94.500000,14.6,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.556671,406.560000,14.6,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,1.941063,1119.350000,14.6,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.801490,200.340000,24.8,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.754858,188.640000,24.8,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.326425,107.890000,24.8,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,2.745468,873.510000,26.3,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,2.284975,587.980000,26.3,
Clitellata,Lumbricida,Lumbricida,this study,this study,Dendrobaena veneta,2.500649,936.510000,26.3,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,6.703371,5750.010000,26.3,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,4.494173,4217.050000,26.3,
,,,,Page 16,,,,,
,,,,,,,,,
,,,,Dataset,,,,,
Clitellata,Lumbricida,Lumbricida,this study,this study,Lumbricus terrestris,4.097800,4416.590000,26.3,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.125324,36.670000,5.4,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.189443,67.560000,5.4,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.177785,318.660000,5.4,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.166127,256.830000,5.4,
Clitellata,Lumbricida,Lumbricida,this study,this study,Eisenia foetida,0.737371,111.870000,24.9,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Byzova 1965,Allolobophora caliginosa,1.400000,875.000000,19.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Phillipson & Bolton 1976,Allolobophora caliginosa,0.461000,335.000000,6.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Phillipson & Bolton 1976,Allolobophora caliginosa,0.692000,335.000000,10.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Phillipson & Bolton 1976,Allolobophora caliginosa,0.879000,335.000000,15.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Byzova 1965,Dendrobaena octaedra,0.847000,230.000000,19.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Mitchell 1979b,Eisenia foetida,0.704000,335.000000,15.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Byzova 1965,Eisenia foetida,0.631000,335.000000,19.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Byzova 1965,Eisenia rosea,0.629000,335.000000,19.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Byzova 1965,Eiseniella tetraedra,0.312000,110.000000,19.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Abe & Buck 1985,Glossoscolex paulistus,8.650000,10200.000000,15.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Abe & Buck 1985,Glossoscolex paulistus,8.870000,9500.000000,20.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Abe & Buck 1985,Glossoscolex paulistus,10.500000,10000.000000,25.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Abe & Buck 1985,Glossoscolex paulistus,14.300000,10400.000000,30.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Abe & Buck 1985,Glossoscolex paulistus,15.700000,10500.000000,35.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Gromadska 1962,Lumbricus castaneus,2.050000,1500.000000,11.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Gromadska 1962,Lumbricus castaneus,1.670000,1500.000000,14.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Gromadska 1962,Lumbricus castaneus,2.200000,1500.000000,17.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Byzova 1965,Lumbricus castaneus,0.697000,240.000000,19.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Gromadska 1962,Lumbricus castaneus,1.750000,1500.000000,20.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Gromadska 1962,Lumbricus castaneus,2.120000,1500.000000,23.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Gromadska 1962,Lumbricus castaneus,2.720000,1500.000000,26.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Byzova 1965,Lumbricus rubellus,1.470000,745.000000,19.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Fitzpatrick et al. 1987,Lumbricus terrestris,2.440000,4300.000000,5.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Fitzpatrick et al. 1987,Lumbricus terrestris,3.280000,4300.000000,10.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Fitzpatrick et al. 1987,Lumbricus terrestris,3.770000,4300.000000,15.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Byzova 1965,Lumbricus terrestris,3.320000,2600.000000,19.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Fitzpatrick et al. 1987,Lumbricus terrestris,5.610000,4300.000000,20.0,
Clitellata,Lumbricida,Lumbricida,Meehan 2006,Byzova 1965,Octolasium lacteum,1.520000,1075.000000,19.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eisenia foetida,0.589925,780.000000,12.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eisenia foetida,0.603971,670.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eisenia foetida,0.884887,750.000000,18.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eisenia foetida,0.927025,610.000000,21.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eisenia foetida,1.278170,660.000000,24.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eisenia foetida,1.629316,630.000000,27.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eisenia foetida,2.443974,680.000000,30.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eisenia foetida,3.286724,760.000000,33.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eisenia foetida,2.443974,740.000000,36.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eiseniella tetraedra,0.120794,140.000000,12.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eiseniella tetraedra,0.130626,130.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eiseniella tetraedra,0.160122,110.000000,18.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eiseniella tetraedra,0.221924,110.000000,21.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eiseniella tetraedra,0.292153,120.000000,24.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eiseniella tetraedra,0.422779,150.000000,27.0,
Clitellata,Lumbricida,Lumbricida,this study,Knoz 1957,Eiseniella tetraedra,0.282321,110.000000,30.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.140458,150.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.224733,250.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.421375,300.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.421375,400.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.646108,500.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.772520,600.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.842750,700.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.842750,800.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.702291,800.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.983208,900.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,1.264124,1100.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.842750,1200.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,1.264124,1300.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.842750,1300.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,1.264124,1400.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,1.123666,1500.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.421375,600.000000,15.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.280917,150.000000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.421375,250.000000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.772520,300.000000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.842750,400.000000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,0.786566,500.000000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,1.123666,600.000000,20.0,
Clitellata,Lumbricida,Lumbricida,this study,Saroja 1959,Megascolex mauritii,1.264124,700.000000,20.0,
